X,Y,OBJECTID,HASTUS,TRANSLINK_ID,DESCRIPTION,STREETNAME,NEAREST_CROSS_STREET,EASTING,NORTHING,LATITUDE,LONGITUDE,SUBURB,BUS_STOP_TYPE,TACTILE_GROUND_SURF_INDICAT_Y_N,BOARDING_POINT,ROAD_GRADIENT,CROSS_FALL,DATE_OF_LAST_AUDIT
497350.1595,6949376.307,3938,5587,300639,Begonia - Rosemary - 72,Begonia St,Rosemary St,497350.2,6949376.3,-27.579505,152.973153,INALA,3 - Regular with seat,Y,Easy,Easy,Easy,2016/04/26 00:00:00+00
503773.7867,6950436.9505,3939,5594,300490,Joyce Street - 57,ORANGE GROVE RD,Boundary Rd,503773.8,6950436.9,-27.569927,153.038231,COOPERS PLAINS,2 - Intermediate,Y,Easy,Medium,Hard,
503799.9701,6950518.2463,3940,5595,,Joyce Street - 57,ORANGE GROVE RD,,503800,6950518.2,-27.569193,153.038496,COOPERS PLAINS,3 - Regular with seat,N,Hard,Easy,Easy,
504788.2881,6950331.2545,3941,5596,,TROUGHTON / VEREKER,MCCULLOUGH ST,,504788.3,6950331.3,-27.570878,153.048509,SUNNYBANK,5 - District,N,Hard,Easy,Easy,
504816.1225,6950577.4814,3942,5597,306024,Brittain Park Troughton Road,TROUGHTON RD,Cottonvale St,504816.1,6950577.5,-27.568655,153.04879,COOPERS PLAINS,2 - Intermediate,Y,Medium,Easy,Easy,2018/12/11 00:00:00+00
504853.8872,6950721.0221,3943,5598,,Brittain Park Troughton Road,TROUGHTON RD,,504853.9,6950721,-27.567359,153.049172,COOPERS PLAINS,2 - Intermediate,N,Hard,Easy,Easy,
497155.4946,6948214.5234,3944,5599,300644,Azalea - Balsa - 66,Azalea St,Balsa St,497155.5,6948214.5,-27.589993,152.971178,INALA,3 - Regular with seat,Y,Easy,Easy,Easy,2016/04/26 00:00:00+00
506448.2766,6951067.9863,3945,5602,306078,Robertson Mains Road,Mains Rd,Cervantes St,506448.3,6951068,-27.56422,153.065322,MACGREGOR,2 - Intermediate,N,Hard,Easy,Easy,
506472.1383,6951016.1342,3946,5603,306064,Robertson Mains Road,Mains Rd,Fleetwood St,506472.1,6951016.1,-27.564688,153.065564,MACGREGOR,2 - Intermediate,Y,Easy,Easy,Medium,2017/04/11 00:00:00+00
507036.9817,6951353.7758,3947,5606,305732,Grout Street - 58,Kessels Rd,Grout St,507037,6951353.8,-27.561637,153.071284,MACGREGOR,3 - Regular with seat,Y,Medium,Easy,Easy,
507472.1384,6951369.1359,3948,5607,305733,MacGregor Kessels Road,Kessels Rd,Springfield St,507472.1,6951369.1,-27.561496,153.075692,MACGREGOR,2 - Intermediate,Y,Medium,Easy,Easy,
507402.3169,6951322.8772,3949,5609,305728,MacGregor Kessels Road,Kessels Rd,Springfield St,507402.3,6951322.9,-27.561914,153.074985,MACGREGOR,2 - Intermediate,Y,Medium,Hard,Hard,
507011.5953,6951325.8768,3950,5610,305729,Grout Street - 58,Kessels Rd,Grout St,507011.6,6951325.9,-27.561889,153.071027,MACGREGOR,3 - Regular with seat,N,Medium,Medium,Easy,
507095.257,6950728.4555,3951,5613,306013,Ceriman Street - 78,Granadilla St,Ceriman St,507095.3,6950728.5,-27.567282,153.071878,MACGREGOR,3 - Regular with seat,Y,Easy,Hard,Hard,2017/10/05 00:00:00+00
507071.6644,6950727.9153,3952,5614,306060,Ceriman Street - 78,Granadilla St,Ceriman St,507071.7,6950727.9,-27.567287,153.071639,MACGREGOR,3 - Regular with seat,Y,Easy,Hard,Medium,2017/10/05 00:00:00+00
506994.1113,6950444.0608,3953,5615,306014,Granadilla Street - 77,Granadilla St,Darlington St,506994.1,6950444.1,-27.56985,153.070855,MACGREGOR,4 - Regular,Y,Easy,Hard,Easy,2020/03/25 00:00:00+00
506980.7815,6950437.2008,3954,5616,306059,Henderson Park - 77,Granadilla St,Darlington St,506980.8,6950437.2,-27.569912,153.07072,MACGREGOR,3 - Regular with seat,Y,Easy,Hard,Easy,2017/10/05 00:00:00+00
497594.0208,6946525.2846,3955,5617,300542,Sittella Street - District Stop,Sittella St,Petrel St,497594,6946525.3,-27.605244,152.975618,INALA,3 - Regular with seat,Y,Easy,Easy,Medium,2019/07/03 00:00:00+00
506960.4324,6950237.9402,3956,5618,306015,Sunderland Street - 76,Granadilla,Sunderland St,506960.4,6950237.9,-27.571711,153.070515,MACGREGOR,4 - Regular,Y,Easy,Easy,Medium,2020/03/25 00:00:00+00
506949.2819,6950244.2603,3957,5619,306058,Sunderland Street - 76,Granadilla St,Sunderland St,506949.3,6950244.3,-27.571654,153.070402,MACGREGOR,3 - Regular with seat,Y,Hard,Hard,Hard,
506465.7393,6951422.546,3958,5620,300432,QE II Stadium - 57,Kessels Rd,Mains Rd,506465.7,6951422.5,-27.561019,153.065497,MACGREGOR,4 - Regular,N,Medium,Medium,Medium,
507148.4963,6950954.0594,3959,5621,306061,Mimosa Creek - 79,Granadilla St,Parkway St,507148.5,6950954.1,-27.565245,153.072416,MACGREGOR,3 - Regular with seat,Y,Easy,Easy,Hard,2017/10/05 00:00:00+00
507162.5091,6950946.0759,3960,5622,306012,Mimosa Creek - 79,Granadilla St,Parkway St,507162.5,6950946.1,-27.565317,153.072558,MACGREGOR,4 - Regular,Y,Easy,Easy,Hard,2017/10/05 00:00:00+00
507370.9359,6951013.9637,3961,5623,306062,Parkway Street - 80,Parkway St,Springfield St,507370.9,6951014,-27.564703,153.074669,MACGREGOR,3 - Regular with seat,Y,Easy,Easy,Hard,2017/10/05 00:00:00+00
507354.8395,6951004.115,3962,5624,306011,Parkway Street - 80,Parkway St,Springfield St,507354.8,6951004.1,-27.564792,153.074506,MACGREGOR,4 - Regular,Y,Easy,Easy,Easy,2020/03/17 00:00:00+00
507393.0571,6951192.0656,3963,5625,,Springfield Street - 81,SPRINGFIELD ST,,507393.1,6951192.1,-27.563095,153.074892,MACGREGOR,5 - District,N,Medium,Easy,Easy,
507416.1359,6951157.8242,3964,5627,,Springfield Street - 81,WADLEY ST,,507416.1,6951157.8,-27.563404,153.075126,MACGREGOR,5 - District,N,Hard,Hard,Hard,
507417.121,6951154.3898,3965,5630,,MacGregor High School - District Stop,WADLEY ST,,507417.1,6951154.4,-27.563435,153.075136,MACGREGOR,5 - District,N,Hard,Hard,Hard,
507416.1359,6951157.8242,3966,5631,,MacGregor High School - District Stop,WADLEY ST,,507416.1,6951157.8,-27.563404,153.075126,MACGREGOR,5 - District,N,Hard,Hard,Hard,
506369.3386,6950375.9476,3967,5635,306066,Sunnybank Mains Road,Mains Rd,McCullough St,506369.3,6950375.9,-27.570468,153.064526,SUNNYBANK,2 - Intermediate,N,Hard,Easy,Easy,
506615.3135,6950175.8801,3968,5637,,MCCULLOUGH / CHADFORD,MCCULLOUGH ST,,506615.3,6950175.9,-27.572273,153.067019,MACGREGOR,5 - District,N,Medium,Easy,Hard,
506340.73,6950409.193,3969,5638,306355,Sunnybank Mains Road,Mains Rd,McCullough St,506340.7,6950409.2,-27.570168,153.064236,SUNNYBANK,2 - Intermediate,N,Hard,Easy,Easy,
506050.4904,6950343.8761,3970,5639,306236,Sunnybank Plaza - 82,Zamia St,Canna St,506050.5,6950343.9,-27.570759,153.061296,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Easy,2017/04/07 00:00:00+00
506197.3168,6950239.0157,3971,5641,306238,Sunnybank Plaza McCullough Street,McCullough St,Mains Rd,506197.3,6950239,-27.571705,153.062784,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Medium,2017/04/07 00:00:00+00
506300.756,6950033.1552,3972,5642,306067,Elva Street - 65,Mains Rd,Elva St,506300.8,6950033.2,-27.573563,153.063833,SUNNYBANK,2 - Intermediate,Y,Easy,Medium,Medium,2016/05/12 00:00:00+00
506255.7982,6949750.2759,3973,5643,306068,Turton Street Mains Road,Mains Rd,Turton St,506255.8,6949750.3,-27.576117,153.063379,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Easy,2017/04/07 00:00:00+00
506219.8594,6949730.0236,3974,5644,306179,Turton Street Mains Road,Mains Rd,Newber St,506219.9,6949730,-27.5763,153.063015,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Medium,2017/09/28 00:00:00+00
506207.1683,6949812.331,3975,5646,306037,Turton Street Turton Street,TURTON ST,Mains Rd,506207.2,6949812.3,-27.575557,153.062886,SUNNYBANK,2 - Intermediate,N,Medium,Easy,Medium,
505990.4216,6949832.156,3976,5647,,TURTON / BOORMAN,TURTON ST,,505990.4,6949832.2,-27.575379,153.06069,SUNNYBANK,5 - District,N,Hard,Easy,Easy,
505987.0728,6949846.8898,3977,5648,,TURTON / BOORMAN,TURTON ST,,505987.1,6949846.9,-27.575246,153.060656,SUNNYBANK,5 - District,N,Hard,Easy,Easy,
505694.6242,6949880.1494,3978,5649,,TURTON / GAGER,GAGER ST,,505694.6,6949880.2,-27.574947,153.057693,SUNNYBANK,5 - District,N,Hard,Easy,Easy,
505710.6199,6949891.7726,3979,5650,,TURTON / GAGER,TURTON ST,,505710.6,6949891.8,-27.574842,153.057855,SUNNYBANK,4 - Regular,Y,Easy,Easy,Medium,2017/04/10 00:00:00+00
505493.674,6949912.475,3980,5651,306045,Oasis Turton Street,TURTON ST,Station Rd,505493.7,6949912.5,-27.574656,153.055657,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Easy,2017/04/10 00:00:00+00
505502.8594,6949925.2092,3981,5652,306046,Oasis Turton Street,TURTON ST,Station Rd,505502.9,6949925.2,-27.574541,153.05575,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Easy,2017/04/10 00:00:00+00
505302.8887,6949943.0206,3982,5653,,TURTON / MITCHELL,TURTON ST,,505302.9,6949943,-27.574381,153.053724,SUNNYBANK,5 - District,N,Hard,Hard,Hard,
505265.5864,6949963.0858,3983,5654,306034,TURTON / SHELLEY,TURTON ST,Shelley St,505265.6,6949963.1,-27.5742,153.053346,SUNNYBANK,4 - Regular,Y,Easy,Easy,Easy,2017/04/10 00:00:00+00
504860.7131,6950013.6531,3984,5661,,TURTON / TROUGHTON,TURTON ST,,504860.7,6950013.7,-27.573745,153.049244,SUNNYBANK,5 - District,N,Hard,Hard,Hard,
505437.532,6949961.3489,3985,5662,306051,Oasis Gardens - 79,Station Rd,Turton St,505437.5,6949961.4,-27.574215,153.055088,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Easy,2020/03/23 00:00:00+00
505446.3083,6949941.9606,3986,5663,306054,Oasis Gardens - 79,Station Rd,Turton St,505446.3,6949942,-27.57439,153.055177,SUNNYBANK,3 - Regular with seat,Y,Medium,Easy,Medium,
505414.9122,6949925.1377,3987,5665,,TURTON / STATION,TURTON ST,,505414.9,6949925.1,-27.574542,153.054859,SUNNYBANK,5 - District,N,Hard,Hard,Hard,
505495.8285,6950313.6769,3988,5666,306052,Wen Place - 80,Station Rd,McCullough St,505495.8,6950313.7,-27.571034,153.055677,SUNNYBANK,3 - Regular with seat,N,Hard,Easy,Easy,
505504.9012,6950294.5099,3989,5667,306053,Wen Place - 80,Station Rd,McCullough St,505504.9,6950294.5,-27.571207,153.055769,SUNNYBANK,4 - Regular,N,Hard,Easy,Easy,
505718.3217,6950319.4455,3990,5668,306234,Station Road - 80A,McCullough St,Braddock St,505718.3,6950319.5,-27.570981,153.057931,SUNNYBANK,2 - Intermediate,Y,Medium,Easy,Medium,
505880.9822,6950293.8916,3991,5669,306235,Matt Street - 81,McCullough St,Woodsiana St,505881,6950293.9,-27.571211,153.059579,SUNNYBANK,3 - Regular with seat,Y,Easy,Easy,Easy,2017/04/07 00:00:00+00
505862.9121,6950280.4973,3992,5670,306225,Matt Street - 81,McCullough St,Matt St,505862.9,6950280.5,-27.571332,153.059396,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Easy,2017/04/07 00:00:00+00
506259.3674,6949973.8046,3993,5671,306076,Elva Street - 81,MAINS RD,Elva St,506259.4,6949973.8,-27.574099,153.063414,SUNNYBANK,4 - Regular,Y,Easy,Easy,Easy,2016/09/09 00:00:00+00
506179.6527,6949467.8552,3994,5672,306075,Pristina Street - 79,MAINS RD,Breton Lister St,506179.7,6949467.8,-27.578667,153.062609,SUNNYBANK,4 - Regular,N,Medium,Easy,Medium,
506216.8768,6949493.8669,3995,5673,,Pristina Street - 67,MAINS RD,,506216.9,6949493.9,-27.578432,153.062986,SUNNYBANK,3 - Regular with seat,N,Hard,Easy,Easy,
497488.3842,6949169.7531,3996,5674,300669,Rosemary - Fir - 73,Rosemary St,Fir St,497488.4,6949169.7,-27.58137,152.974553,INALA,3 - Regular with seat,Y,Easy,Easy,Easy,2017/01/23 00:00:00+00
496978.2793,6949266.1169,3997,5675,300640,Balsa - Begonia - 71,Balsa St,Begonia St,496978.3,6949266.1,-27.580499,152.969385,INALA,2 - Intermediate,Y,Easy,Medium,Easy,2017/01/23 00:00:00+00
505634.409,6949655.8713,3998,5677,,Gager Street Zone C,TURTON ST,,505634.4,6949655.9,-27.576972,153.057084,SUNNYBANK,5 - District,N,Medium,Medium,Medium,
505630.2519,6949630.9503,3999,5678,,Gager Street Zone B,TURTON ST,,505630.3,6949631,-27.577197,153.057042,SUNNYBANK,4 - Regular ,N,Hard,Hard,Hard,
505626.5899,6949609.1307,4000,5679,,Gager Street Zone A,TURTON ST,,505626.6,6949609.1,-27.577394,153.057005,SUNNYBANK,4 - Regular ,N,Hard,Easy,Easy,
506113.8862,6949406.4118,4001,5680,306018,Selwyn Street - 75A,LISTER ST,Mains Rd,506113.9,6949406.4,-27.579222,153.061943,SUNNYBANK,4 - Regular,Y,Medium,Easy,Easy,
505871.69,6949444.0811,4002,5681,306019,Boorman Street - 76,LISTER ST,Selwyn St,505871.7,6949444.1,-27.578883,153.059489,SUNNYBANK,3 - Regular with seat,Y,Easy,Easy,Easy,2020/03/23 00:00:00+00
505847.5167,6949462.3695,4003,5682,,Boorman Street - 76,LISTER ST,,505847.5,6949462.4,-27.578718,153.059244,SUNNYBANK,3 - Regular with seat,N,Hard,Easy,Easy,
505610.148,6949484.7453,4004,5683,,Lister Street - 77,LISTER ST,,505610.1,6949484.8,-27.578517,153.056839,SUNNYBANK,2 - Intermediate,Y,Medium,Medium,Medium,2017/04/11 00:00:00+00
505627.13,6949496.1466,4005,5684,305580,Lister Street - 77,LISTER ST,Gager St,505627.1,6949496.2,-27.578414,153.057011,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Hard,2016/09/16 00:00:00+00
505399.0693,6949588.7412,4006,5685,,Young Street - 78,STATION RD,,505399.1,6949588.7,-27.577579,153.0547,SUNNYBANK,3 - Regular with seat,Y,Easy,Easy,Easy,2019/03/22 00:00:00+00
505384.7514,6949575.3445,4007,5686,306049,Young Street - 78,Station Rd,Lister St,505384.8,6949575.3,-27.5777,153.054555,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Medium,2020/03/23 00:00:00+00
506236.6689,6949401.5867,4008,5687,305582,Selvage Street - 70/75,Selvage St,Mains Rd,506236.7,6949401.6,-27.579265,153.063187,SUNNYBANK,2 - Intermediate,Y,Medium,Medium,Medium,
506232.1228,6949390.1799,4009,5688,306016,Selvage Street - 70/75,Selvage St,Mains Rd,506232.1,6949390.2,-27.579368,153.063141,SUNNYBANK,2 - Intermediate,Y,Medium,Medium,Medium,
506303.8486,6949522.7329,4010,5689,,Kylie Street - 71,KYLIE ST,,506303.8,6949522.7,-27.578171,153.063867,SUNNYBANK,3 - Regular with seat,N,Medium,Medium,Hard,
506290.916,6949517.755,4011,5690,305583,Kylie Street - 71,Kylie St,Norinda St,506290.9,6949517.7,-27.578216,153.063736,SUNNYBANK,3 - Regular with seat,Y,Easy,Easy,Medium,2017/08/23 00:00:00+00
506412.9767,6949639.7583,4012,5691,,Jundal Street - 72,ARCOONA ST,,506413,6949639.8,-27.577114,153.064972,SUNNYBANK,3 - Regular with seat,N,Medium,Easy,Hard,
506472.2129,6949666.2007,4013,5692,305584,Jundal Street - 72,ARCOONA ST,Jundal St,506472.2,6949666.2,-27.576875,153.065572,SUNNYBANK,3 - Regular with seat,Y,Medium,Easy,Hard,
506600.2491,6949697.9227,4014,5693,305585,Hedina Street - 73,ARCOONA ST,Hedina St,506600.2,6949697.9,-27.576588,153.066869,SUNNYBANK,3 - Regular with seat,Y,Medium,Easy,Hard,
506649.4036,6949697.453,4015,5694,,Hedina Street - 73,ARCOONA ST,,506649.4,6949697.5,-27.576592,153.067367,SUNNYBANK,2 - Intermediate,Y,Medium,Easy,Medium,2017/04/07 00:00:00+00
506855.7317,6949762.2492,4016,5695,305586,Arcoona Street - 74,ARCOONA ST,Valhalla St,506855.7,6949762.3,-27.576006,153.069457,SUNNYBANK,3 - Regular with seat,Y,Easy,Easy,Medium,2017/03/07 00:00:00+00
506923.4753,6949818.8137,4017,5696,,Arcoona Street - 74,COMLEY ST,,506923.5,6949818.8,-27.575495,153.070143,SUNNYBANK,3 - Regular with seat,Y,Easy,Medium,Medium,2019/07/15 00:00:00+00
506091.0511,6950326.133,4018,5697,306237,Sunnybank Plaza Zamia Street,Zamia St,Canna St,506091.1,6950326.1,-27.570919,153.061707,SUNNYBANK,1 - Premium,Y,Easy,Easy,Medium,2017/04/07 00:00:00+00
503396.0742,6950266.0351,4019,5698,305496,Lensworth Street - 59,Lensworth St,Selhurst St,503396.1,6950266,-27.571471,153.034405,COOPERS PLAINS,4 - Regular,Y,Medium,Easy,Easy,
503269.7832,6950476.3077,4020,5699,,Halt Street - 46,BOUNDARY RD,,503269.8,6950476.3,-27.569573,153.033125,COOPERS PLAINS,4 - Regular ,N,Hard,Easy,Easy,
504040.2787,6949763.394,4021,5700,305497,Morden Road - 60,BEENLEIGH RD,Morden Rd,504040.3,6949763.4,-27.576007,153.040933,SUNNYBANK,2 - Intermediate,Y,Easy,Easy,Easy,2017/02/27 00:00:00+00
505606.8965,6948422.2554,4022,5705,,Torbey Street - 74,WYNNE ST,,505606.9,6948422.2,-27.588109,153.056811,SUNNYBANK HILLS,4 - Regular ,N,Hard,Easy,Easy,
505615.0713,6948385.8088,4023,5706,,Torbey Street - 74,WYNNE ST,,505615.1,6948385.8,-27.588438,153.056894,SUNNYBANK HILLS,4 - Regular ,N,Hard,Easy,Easy,
506080.9236,6948423.0254,4024,5707,,BEENLEIGH / ARDARGIE,BEENLEIGH RD,,506080.9,6948423,-27.5881,153.061614,SUNNYBANK,5 - District,N,Medium,Easy,Hard,
506415.7901,6947667.9658,4025,5708,,Coori Street - 74,GOWAN RD,,506415.8,6947668,-27.594915,153.065011,SUNNYBANK HILLS,4 - Regular ,N,Hard,Easy,Easy,
506168.5183,6948332.8159,4026,5709,,BEENLEIGH / FARNE,BEENLEIGH RD,,506168.5,6948332.8,-27.588914,153.062502,SUNNYBANK,5 - District,N,Hard,Hard,Hard,
497255.4814,6950359.2442,4027,5713,300616,Police Academy,Rudd St,Boundary Rd,497255.5,6950359.2,-27.570631,152.972196,OXLEY,3 - Regular with seat,Y,Easy,Easy,Easy,2016/01/09 00:00:00+00
497277.8968,6950321.4772,4028,5714,300617,Police Academy,Rudd St,Boundary Rd,497277.9,6950321.5,-27.570972,152.972423,OXLEY,4 - Regular,N,Medium,Hard,Hard,
503987.5728,6949770.6113,4029,5715,305494,Morden Road - 60,Beenleigh Rd,Bradman St,503987.6,6949770.6,-27.575942,153.040399,SUNNYBANK,3 - Regular with seat,Y,Easy,Easy,Medium,2017/09/28 00:00:00+00
503265.8307,6950460.8012,4030,5716,300444,Halt Street - 46,Boundary Rd,Halt St,503265.8,6950460.8,-27.569713,153.033085,COOPERS PLAINS,4 - Regular,Y,Easy,Easy,Easy,2019/07/31 00:00:00+00
504194.0762,6949521.2025,4031,5718,305508,Ditton Road - 61,Ditton road,Beaudesert Rd,504194.1,6949521.2,-27.578193,153.042492,SUNNYBANK HILLS,4 - Regular,N,Hard,Medium,Hard,
504182.7784,6949387.7305,4032,5719,305498,Cromer Street - 62,Ditton Rd,Fowey St,504182.8,6949387.7,-27.579398,153.042378,SUNNYBANK HILLS,2 - Intermediate,Y,Easy,Easy,Easy,2019/04/11 00:00:00+00
504169.2534,6949379.4275,4033,5720,305507,Cromer Street - 62,Ditton Rd,Cromer St,504169.3,6949379.4,-27.579473,153.042241,SUNNYBANK HILLS,2 - Intermediate,Y,Medium,Easy,Hard,
504168.0865,6949141.3865,4034,5721,,Goman Street - 63/64,GOMAN ST,,504168.1,6949141.4,-27.581622,153.04223,SUNNYBANK HILLS,2 - Intermediate,N,Hard,Easy,Easy,
504153.8704,6949131.533,4035,5722,305506,Goman Street - 64/63,GOMAN ST,Ditton Rd,504153.9,6949131.5,-27.581711,153.042086,SUNNYBANK HILLS,2 - Intermediate,Y,Easy,Easy,Hard,2017/04/10 00:00:00+00
504341.0003,6949118.7295,4036,5723,305500,Exton Street - 65,GOMAN ST,Exton St,504341,6949118.7,-27.581826,153.043982,SUNNYBANK HILLS,2 - Intermediate,Y,Easy,Medium,Hard,
504332.0157,6949110.6466,4037,5724,305505,Exton Street - 65,GOMAN ST,Kelceda St,504332,6949110.7,-27.581899,153.043891,SUNNYBANK HILLS,3 - Regular with seat,Y,Easy,Easy,Easy,2019/04/11 00:00:00+00
504553.5228,6948914.5059,4038,5727,305501,Findon Street - 67,Pindon St,Midholm St,504553.5,6948914.5,-27.583669,153.046136,SUNNYBANK HILLS,2 - Intermediate,Y,Hard,Easy,Easy,
504584.6062,6948897.4359,4039,5728,305504,Findon Street - 67,Pindon St,Jackson Rd,504584.6,6948897.4,-27.583823,153.046451,SUNNYBANK HILLS,3 - Regular with seat,Y,Hard,Easy,Easy,
504560.6002,6948572.8932,4040,5729,,JACKSON / LANDSEER,EMERY ST,,504560.6,6948572.9,-27.586753,153.046209,SUNNYBANK HILLS,5 - District,N,Hard,Hard,Hard,
504533.7951,6948414.7257,4041,5730,,JACKSON / CHILTON,CHILTON ST,,504533.8,6948414.7,-27.588181,153.045938,SUNNYBANK HILLS,5 - District,N,Hard,Hard,Hard,
505649.4148,6948595.0347,4042,5731,305558,Wynne Street - 75,Wynne St,Torbey St,505649.4,6948595,-27.586549,153.057241,SUNNYBANK HILLS,2 - Intermediate,Y,Easy,Medium,Easy,2016/09/16 00:00:00+00
505641.4381,6948633.2536,4043,5732,305567,Wynne Street - 75,Wynne St,Beenleigh Rd,505641.4,6948633.3,-27.586204,153.05716,SUNNYBANK HILLS,2 - Intermediate,Y,Easy,Medium,Medium,2017/08/23 00:00:00+00
505568.1995,6948186.2252,4044,5733,305565,Chilton Street East Wynne Street,Wynne St,Chilton St,505568.2,6948186.2,-27.59024,153.05642,SUNNYBANK HILLS,3 - Regular with seat,Y,Easy,Easy,Medium,2017/08/23 00:00:00+00
505584.4896,6948199.067,4045,5734,305560,Chilton Street East Wynne Street,Wynne St,Chilton St,505584.5,6948199.1,-27.590124,153.056585,SUNNYBANK HILLS,4 - Regular,Y,Easy,Medium,Medium,2017/08/23 00:00:00+00
505530.6156,6948225.3436,4046,5735,305556,Chilton Street - 73,Chilton St,Taminga St,505530.6,6948225.3,-27.589887,153.056039,SUNNYBANK HILLS,3 - Regular with seat,Y,Easy,Hard,Medium,2017/04/10 00:00:00+00
505533.2856,6948236.9731,4047,5736,305555,Chilton Street - 73,Chilton St,Wynne St,505533.3,6948237,-27.589782,153.056066,SUNNYBANK HILLS,4 - Regular,Y,Easy,Hard,Medium,2017/04/10 00:00:00+00
505272.3563,6948267.993,4048,5737,305557,Garro Street - 72,Chilton St,Kingman St,505272.4,6948268,-27.589503,153.053422,SUNNYBANK HILLS,3 - Regular with seat,Y,Easy,Easy,Hard,2017/04/10 00:00:00+00
505293.1841,6948276.5132,4049,5738,305554,Garro Street - 72,Chilton St,Garro St,505293.2,6948276.5,-27.589426,153.053633,SUNNYBANK HILLS,2 - Intermediate,Y,Easy,Easy,Easy,2017/04/10 00:00:00+00
504966.2333,6948321.0688,4050,5739,305553,Janina Street - 71,Chilton St,Ceratonia,504966.2,6948321.1,-27.589025,153.05032,SUNNYBANK HILLS,2 - Intermediate,Y,Hard,Easy,Medium,
505011.0416,6948325.1489,4051,5740,305552,Janina Street - 71,Chilton St,Christopher St,505011,6948325.2,-27.588988,153.050774,SUNNYBANK HILLS,3 - Regular with seat,Y,Easy,Medium,Medium,2017/04/10 00:00:00+00
504818.1073,6948852.4848,4052,5741,305502,Lang Street - 68,Lang St,Debenham St,504818.1,6948852.5,-27.584228,153.048817,SUNNYBANK HILLS,3 - Regular with seat,Y,Easy,Easy,Easy,2019/04/11 00:00:00+00
504810.4046,6948841.5217,4053,5742,305503,Lang Street - 68,Lang St,Newcombe St,504810.4,6948841.5,-27.584327,153.048739,SUNNYBANK HILLS,4 - Regular,Y,Easy,Easy,Easy,2019/05/03 00:00:00+00
503824.4144,6949142.0528,4054,5745,307471,Bellrick Street,Bradman St,Bellrick St,503824.4,6949142,-27.581617,153.038748,ACACIA RIDGE,4 - Regular,Y,Easy,Hard,Hard,2017/04/10 00:00:00+00
504982.0113,6948773.3303,4055,5746,305515,Stones Road - 69,Stones Rd,Lang St,504982,6948773.3,-27.584942,153.050478,SUNNYBANK HILLS,3 - Regular with seat,Y,Medium,Medium,Easy,
504966.7105,6948766.3581,4056,5747,305514,Stones Road - 69,Stones Rd,Lang St,504966.7,6948766.4,-27.585005,153.050323,SUNNYBANK HILLS,2 - Intermediate,Y,Easy,Hard,Easy,2017/07/11 00:00:00+00
504919.3203,6948482.0345,4057,5748,305513,Stones Road Reservoir - 70,Stones Rd,Clovelly St,504919.3,6948482,-27.587572,153.049844,SUNNYBANK HILLS,3 - Regular with seat,Y,Medium,Easy,Medium,
504926.9035,6948441.8224,4058,5749,306350,Stones Road Reservoir - 70,Stones Rd,Cranfield St,504926.9,6948441.8,-27.587935,153.049921,SUNNYBANK HILLS,3 - Regular with seat,Y,Easy,Easy,Easy,2017/04/10 00:00:00+00
505544.7446,6948043.2336,4059,5750,,Wynne St app Ravenala St - District Stop,WYNNE ST,,505544.7,6948043.2,-27.591531,153.056183,SUNNYBANK HILLS,5 - District,N,Hard,Hard,Hard,
505559.4512,6948046.8823,4060,5751,,Wynne St opp Ravenala St - District Stop,WYNNE ST,,505559.5,6948046.9,-27.591498,153.056332,SUNNYBANK HILLS,5 - District,N,Hard,Easy,Easy,
505360.5527,6947964.0056,4061,5752,305563,Bendell Park Borella Road,Borella Rd,Greenleaf St,505360.6,6947964,-27.592247,153.054317,SUNNYBANK HILLS,3 - Regular with seat,Y,Easy,Medium,Easy,2017/04/10 00:00:00+00
506129.9702,6949004.3142,4062,5753,306070,Altandi Mains Road,Mains Rd,Shearwin St,506130,6949004.3,-27.582852,153.062108,SUNNYBANK,1 - Premium,Y,Easy,Easy,Easy,2016/12/07 00:00:00+00
506935.4995,6949961.255,4063,5755,,Comley Street - 75,COMLEY ST,,506935.5,6949961.2,-27.574209,153.070264,SUNNYBANK,3 - Regular with seat,Y,Easy,Easy,Easy,2019/07/15 00:00:00+00
506951.0075,6949980.8522,4064,5756,,Comley Street - 75,COMLEY ST,,506951,6949980.9,-27.574032,153.070421,SUNNYBANK,3 - Regular with seat,N,Hard,Easy,Easy,
506095.2118,6948773.49,4065,5757,306071,Lampson Street - 68A,Mains Rd,Arlene St,506095.2,6948773.5,-27.584936,153.061757,SUNNYBANK,3 - Regular with seat,Y,Easy,Medium,Medium,2019/06/24 00:00:00+00
506073.2346,6948639.8033,4066,5758,,Runcorn School B,BEENLEIGH RD,,506073.2,6948639.8,-27.586143,153.061535,SUNNYBANK,2 - Intermediate,N,Medium,Easy,Easy,
